replicate	queries	coverage	useful_correct_coverage	precision_among_evaluable_accepted
876	18806	0.6345847070084015	0.5037753908327129	0.7939993295340262
877	14861	0.6355561536908687	0.4221115671892874	0.6644423260247855
878	18088	0.5483193277310925	0.37781954887218044	0.6891891891891891
879	18985	0.637029233605478	0.3996839610218594	0.6276261373035567
880	16961	0.6298567301456282	0.32032309415718413	0.5086602378054489
881	15300	0.5802614379084967	0.4757516339869281	0.8202614379084967
882	25493	0.5617228258737693	0.3267955909465343	0.5817737430167598
883	23247	0.5804189787929626	0.32920376822815844	0.5673511750315071
884	19682	0.5703180571080175	0.3796362158317244	0.6656570155902004
885	17854	0.6349277472835219	0.4088159516074829	0.6438779110797459
886	22706	0.46326962036466135	0.3170968026072404	0.6844757106188801
887	22793	0.5653490106611679	0.4766375641644364	0.8432163924247128
888	17758	0.5880729811915756	0.32233359612568985	0.5484334578901984
889	19728	0.658404298459043	0.4261455798864558	0.6472399722842405
890	21039	0.48277009363562906	0.37468510860782356	0.7761149945850152
891	21799	0.5439699068764622	0.3808431579430249	0.7003543107811709
892	23230	0.5830822212656048	0.43288850624192854	0.7425238130399469
893	13690	0.43696128560993425	0.20993425858290723	0.4806020066889632
894	21007	0.5292045508639978	0.29142666730137573	0.550787224471435
895	15616	0.5453381147540983	0.2651127049180328	0.4864864864864865
896	30209	0.6218014498990367	0.4031248965540071	0.6484558040468583
897	27657	0.47521423147846836	0.2978631087970496	0.6270838090888331
898	17752	0.467214961694457	0.2576047769265435	0.5516284680337756
899	23765	0.49236271828318956	0.30061014096360195	0.6108593415989739
900	21030	0.6524964336661911	0.3357584403233476	0.5146501457725947
901	20060	0.5057328015952144	0.23255234297108673	0.45992309967465245
902	23752	0.6336308521387672	0.35782249915796566	0.564717607973422
903	15616	0.7476306352459017	0.6121926229508197	0.818983980125075
904	17759	0.5178782589109747	0.3114477166507123	0.6017843542596018
905	20922	0.5087467737310009	0.35842653665997515	0.7045283727921834
906	24745	0.6183471408365326	0.3667407557082239	0.5930984902947519
907	25229	0.5979626620159341	0.2616829838677712	0.4376242874187989
908	21416	0.5607489727306687	0.24990661187896898	0.4456657506869848
909	21554	0.5957130926974111	0.4381553307970678	0.7357432221875974
910	20886	0.5441922819113282	0.45231255386383223	0.8311631180714412
911	20940	0.5494269340974212	0.37659980897803247	0.6855602886203599
912	22562	0.4958780249977839	0.28441627515291196	0.5735609581694673
913	18511	0.4505969423585976	0.20782237588460914	0.46132629811728026
914	23299	0.4826816601570883	0.289025280054938	0.5991103202846975
915	22568	0.6480414746543779	0.3413239985820631	0.5267008547008547
916	16746	0.6597396393168518	0.35698077152752894	0.5410934105720493
917	15638	0.6013556720808287	0.33469753165366417	0.5570455512984248
918	28422	0.5549222433326296	0.34325522482583914	0.6186429930247305
919	26010	0.634717416378316	0.47051134179161863	0.7415621402169302
920	21088	0.5956468133535661	0.36902503793626706	0.619536661093862
921	20331	0.6555998229305002	0.3743052481432296	0.5709355540550679
922	19981	0.5997697812922276	0.4029327861468395	0.6718124165554072
923	18910	0.4765732416710735	0.2985193019566367	0.6265260821309656
924	23368	0.5666295789113317	0.30815645326942825	0.544087646392142
925	21632	0.4687962278106509	0.25721153846153844	0.5487720682513069
926	21886	0.6128118431874258	0.36187517134241065	0.5906040268456376
927	19425	0.6133848133848134	0.33981981981981985	0.5541005624108117
928	21794	0.6154905019730201	0.37280903000825916	0.6058911260253542
929	25457	0.4801429862120438	0.3169265820795852	0.6600670866399411
930	25925	0.6470588235294118	0.39791706846673097	0.6149627421758569
931	24051	0.6072096794312086	0.29882333374911646	0.49232771612549664
932	18815	0.46601116130746745	0.3681105500930109	0.7899178832116789
933	26078	0.7422731804586241	0.5507707646291894	0.7420821493154224
934	13412	0.6459141067700567	0.48508798091261557	0.7510100427103774
935	13184	0.4496359223300971	0.3299453883495146	0.7343011478730588
936	19809	0.5377858549144329	0.39966681811297894	0.7433104872781898
937	30460	0.524064346684176	0.2799737360472751	0.534302362007393
938	25059	0.5855381300131689	0.35831437806776006	0.612274122059325
939	26134	0.573658835233795	0.45664651411953777	0.7960245464247598
940	16776	0.6322126847877921	0.505245588936576	0.7993210109392682
941	18710	0.6136825227151256	0.45098877605558524	0.73488939209197
942	29569	0.5655247049274578	0.39297913355203085	0.695059217609762
943	13900	0.6184892086330935	0.39273381294964027	0.6351367073880163
944	23490	0.5168156662409535	0.2830140485312899	0.5476112026359143
945	27686	0.61973560644369	0.39496496424185507	0.6374606505771249
946	20549	0.5032848313786559	0.403523285804662	0.8020893789901334
947	23812	0.5626574836217033	0.3120695447673442	0.5548006570106018
948	17574	0.528052805280528	0.2643109138500057	0.5009706643658326
949	18279	0.5503036271130806	0.3628207232343126	0.6594411852441086
950	16553	0.4918745846674319	0.15646710566060532	0.31826001474563775
951	15636	0.44851624456382705	0.21194678946022	0.4728206591525182
952	20395	0.6419220397156166	0.4367737190487865	0.6806234718826406
953	19324	0.6086731525564065	0.3946387911405506	0.6486900306226607
954	23890	0.665173712850565	0.5089577228966095	0.7651500849537474
955	19867	0.3828962601298636	0.17355413499773495	0.4535051953176378
956	26579	0.5427969449565446	0.3069340456751571	0.5654675261662161
957	21176	0.6385058556856819	0.48564412542500945	0.7605946305746616
958	26907	0.6337012673282045	0.49496413572676257	0.781068559028796
959	19709	0.569232330407428	0.3817545283880461	0.6707675849157528
960	23261	0.48742530415717295	0.2891965091784532	0.5936286621955524
961	17294	0.5918815774256968	0.3712270151497629	0.627443315089914
962	22672	0.4768877911079746	0.24907374735356386	0.5222900480947096
963	18417	0.5347776510832383	0.4145083346907748	0.775104071479338
964	20592	0.5924630924630925	0.3586829836829837	0.6055090998524348
965	19568	0.6748262469337695	0.4296811120196239	0.6369214453450496
966	18258	0.5760762405520867	0.4352612553401249	0.7558493437321666
967	15497	0.5242304962250758	0.33135445570110345	0.6320777941900542
968	25092	0.6546708114139965	0.4088554120835326	0.6247487972717861
969	18403	0.5806661957289573	0.34586752159973916	0.5957506551853239
970	20693	0.5832890349393515	0.4164693374571111	0.7140016570008285
971	13373	0.35825917894264564	0.183653630449413	0.5126278438739302
972	17754	0.6376591190717584	0.3737749239607976	0.5861672997085063
973	20067	0.6336771814421688	0.300991677879105	0.4751415984896161
974	24085	0.457006435540793	0.3220676769773718	0.7048614266242617
975	21748	0.585065293360309	0.3956685672245724	0.6763873604779123
976	14462	0.5761996957543908	0.35596736274374224	0.6177847113884556
977	13110	0.669260106788711	0.43447749809305874	0.6491907909733303
978	22042	0.5570274929679703	0.41729425641956264	0.749266862170088
979	22284	0.593520014360079	0.3306408185245019	0.5571687840290381
980	17229	0.7509431772012305	0.5060653549248361	0.6741147363537962
981	25698	0.6374036890030352	0.36360806288427117	0.5705214311881792
982	19761	0.5808916552806032	0.31668437832093516	0.5454545454545454
983	15915	0.5932139491046183	0.4212378259503613	0.7102447293145461
984	25944	0.6453900709219859	0.39265340733888376	0.6083970377448639
985	20479	0.5276624835197031	0.364568582450315	0.6909124560429392
986	25918	0.6413303495640096	0.3769580986187206	0.5879167168130942
987	20234	0.5822872393001878	0.3881585450232282	0.6666100831777287
988	21863	0.6083794538718382	0.36417691991035084	0.5986016089015863
989	27377	0.6611389122255908	0.41198816524820103	0.6232180351420047
990	17879	0.5532747916550143	0.26282230549807034	0.4752224919093851
991	17895	0.5675887119307069	0.3730092204526404	0.6573116691285081
992	22850	0.5360612691466083	0.3187308533916849	0.5947733768885259
993	18000	0.631	0.4348888888888889	0.6894486524572838
994	19521	0.6106244557143589	0.30106039649608113	0.4930369127516778
995	22268	0.49007544458415664	0.33833303395006287	0.6903692843397783
996	15717	0.5228733218807661	0.25119297575873256	0.4804088586030664
997	18844	0.45977499469327104	0.30391636595202715	0.66101108033241
998	32029	0.6778544444097536	0.4457210652845858	0.6575468656441436
999	19648	0.6530944625407166	0.3870114006514658	0.5926734216679657
1000	19462	0.6118076251156099	0.35453704655225565	0.5796857934974377
1001	23526	0.5841622035195103	0.41532772251976535	0.7110836183683866
1002	13471	0.6089377180610199	0.4016034444361963	0.6596756493110596
1003	21110	0.555139744197063	0.3138323069635244	0.5653212731461729
1004	25708	0.6059592344795395	0.4304496654737825	0.7105432130473867
1005	18976	0.5237141652613828	0.3395341483979764	0.6483195814047092
1006	16255	0.6022762227007075	0.3980313749615503	0.6610134859011034
1007	24251	0.690981815182879	0.43416766318914685	0.6284844505461709
1008	20405	0.5980887037490811	0.3194805194805195	0.5342566792329126
1009	17302	0.5601086579586175	0.42613570685469887	0.7609660439673857
1010	25980	0.49657428791377983	0.3395304080061586	0.6837454460894504
1011	19342	0.5600248164615862	0.39509874883672835	0.7055022156573116
1012	30503	0.5815165721404452	0.4035668622758417	0.6939903033036419
1013	22161	0.5617075041739994	0.4672623076575967	0.8318605398457584
1014	22070	0.5119619392840961	0.2828726778432261	0.5525267722807328
1015	13946	0.6305033701419762	0.49175390793058943	0.7801160277556592
1016	21326	0.6851261371096314	0.42192628716121167	0.615921692107605
1017	25743	0.7401235287262556	0.5194810239676806	0.7018842177084974
1018	18219	0.504308688731544	0.3297656292881058	0.653896386591206
1019	22789	0.6334635130984246	0.48527798499275965	0.7662832594235033
1020	18990	0.5685097419694576	0.31948393891521853	0.5620715212154901
1021	28335	0.47083112758073054	0.2741132874536792	0.5822775320488792
1022	24729	0.49654252092684703	0.38913825872457436	0.7838234096277592
1023	22536	0.5270678026269081	0.29676961306354277	0.5631525766251263
1024	23336	0.5613215632499143	0.26718375042852244	0.4759905336285213
1025	19515	0.6456059441455291	0.4396105559825775	0.681143310837634
1026	20821	0.4655876278757024	0.36179818452523893	0.7772389599669831
1027	21083	0.5614476118199497	0.3283213963857136	0.5850731130081988
1028	18743	0.5063757135997439	0.1952729018833698	0.38570976920644956
1029	16770	0.5341681574239714	0.31132975551580205	0.5829611433675748
1030	19511	0.6112961918917533	0.3890625800830301	0.6365618448637317
1031	15440	0.511139896373057	0.31055699481865284	0.6077313054499366
1032	18859	0.5967442600349966	0.40829312264701206	0.6843227870600782
1033	13880	0.6132564841498559	0.3861671469740634	0.6298472385428907
1034	20904	0.5410926138538079	0.33275928052047454	0.6150853302679282
1035	20405	0.4522911051212938	0.37990688556726293	0.8403252032520325
1036	21126	0.4689482154690902	0.2905897945659377	0.6197879858657244
1037	25197	0.6186053895304997	0.3594475532801524	0.5810611406941683
1038	22630	0.5296067167476801	0.3126380910296067	0.5903212348769294
1039	19750	0.6285569620253164	0.42870886075949366	0.6820525213468664
1040	17910	0.687716359575656	0.2887772194304858	0.42004385608706246
1041	24906	0.5951577933028186	0.26499638641291257	0.44531408137102757
1042	19222	0.6560711684528144	0.36525855790240347	0.5569128262076624
1043	17335	0.5553504470723969	0.21563311220074993	0.3884443520731581
1044	17549	0.6107470511140236	0.3854350675252151	0.6313235019600523
1045	19708	0.6085346052364522	0.3679723969961437	0.6047869235259778
1046	13675	0.613601462522852	0.4411700182815356	0.7189846263854129
1047	21577	0.4806970385132317	0.2925800621031654	0.6088927469135802
1048	27284	0.6452866148658555	0.42237208620436884	0.6546983297352573
1049	19962	0.4895802023845306	0.20463881374611761	0.41833077316948286
1050	17356	0.630329569025121	0.47384189905508184	0.7518742000365698
1051	19486	0.5851893667248281	0.32972390434157856	0.5635470572756776
1052	16642	0.462925129191203	0.3429876216800865	0.741106206180213
1053	25453	0.5581660315090559	0.35320001571523985	0.6329648665774836
1054	19900	0.6314070351758794	0.46768844221105527	0.7408262357717106
1055	18163	0.47927104553212574	0.14760777404613776	0.3080546937837527
1056	21014	0.624298086989626	0.47235176548967356	0.7567279103453534
1057	27197	0.6399970584990992	0.41239842629701806	0.6444495518271661
1058	20055	0.6397407130391424	0.37282473198703564	0.5828656064858123
1059	19783	0.5086690592933326	0.3514633776474751	0.6909470336877671
1060	25993	0.510599007425076	0.292386411726234	0.5727204220045214
1061	15951	0.5214720080245753	0.3527051595511253	0.6766899206158288
1062	21696	0.4330291297935103	0.31687868731563423	0.7319280315128287
1063	22320	0.5314068100358423	0.3285394265232975	0.6184532343763178
1064	14094	0.6226053639846744	0.24613310628636298	0.3953276353276353
1065	20052	0.664821464193098	0.42669060442848594	0.641908620301598
1066	19515	0.5645913399948758	0.3603382013835511	0.6382283536031947
1067	20859	0.500503379836042	0.3790210460712402	0.7572796934865901
1068	19120	0.5340481171548117	0.25392259414225943	0.4755607797041826
1069	18685	0.7143162964945143	0.3697083221835697	0.5176470588235295
1070	16529	0.5091052090265594	0.33444249500877243	0.6569221628045158
1071	26778	0.5880947046082605	0.42908357606990816	0.7296164592329185
1072	19483	0.6329620694964841	0.3440435251244675	0.5435452481349335
1073	18376	0.7077165868524162	0.35731388767958205	0.5049603937552872
1074	20571	0.5773175830052015	0.32336784794127654	0.5602155971029139
1075	21315	0.5129251700680272	0.3733520994604738	0.7278880453672368
1076	18942	0.5689473128497519	0.4566043712385176	0.8025424515171198
1077	13331	0.49433650888905556	0.3071037431550521	0.6214329083181542
1078	21192	0.4849943374858437	0.32200830502076255	0.6647184882135203
1079	25874	0.4829945118651929	0.2397773827007807	0.49643914539489475
1080	25176	0.5697886876390212	0.2936924054655227	0.5155846872603026
1081	20169	0.4470722395755863	0.20635628935495068	0.46167498613422076
1082	26195	0.6523764077113953	0.40236686390532544	0.6167710222950435
1083	22965	0.5254953189636403	0.3432614848682778	0.6535400431105952
1084	21271	0.550796859574068	0.28475389027314185	0.5170735871606624
1085	18011	0.5879184942535117	0.4231858308811282	0.7199395485028809
1086	21974	0.6902703194684627	0.48621097660871937	0.7043776371308017
1087	22327	0.5314193577283111	0.36341649124378556	0.6838600927096502
1088	23260	0.3574806534823732	0.21496130696474636	0.6013229104028863
1089	18157	0.7022635898000771	0.49655780139890954	0.7070817975060779
1090	23151	0.5126776381149842	0.23130750291564078	0.4514035235606508
1091	20731	0.596112102648208	0.42651102214075537	0.7156037552606022
1092	19646	0.4931283721877227	0.28921917947673825	0.5864987613542527
1093	20194	0.4730613053382193	0.3470832920669506	0.7338498586535441
1094	23179	0.5879891280900815	0.37434746969239396	0.6366571281825519
1095	21580	0.5337812789620019	0.3621872103799815	0.6788847389907061
1096	19686	0.6975515594838971	0.49888245453621866	0.7153991841491841
1097	16124	0.6172785909203672	0.39766807243860086	0.6442278709936703
1098	22622	0.53231367695164	0.29197241623198655	0.5486791825884698
1099	22294	0.5543195478604108	0.40042163810890824	0.7223660786535038
1100	21614	0.5021282502081984	0.304247247154622	0.6059154150926012
1101	18657	0.521948866377231	0.31628879241035535	0.606101068200493
1102	22898	0.550179054939296	0.3700323172329461	0.6727806892170876
1103	25173	0.5787152901918723	0.3327771819012434	0.5751064121927777
1104	16658	0.580201704886541	0.3850402209148757	0.6639064279060138
1105	23439	0.6337727718759333	0.38188489270020054	0.6025580612588354
1106	22918	0.6746225674142595	0.34575442883323154	0.5125153612314857
1107	15306	0.5278975565137854	0.2874036325623938	0.5448352737181075
1108	23553	0.4511102619623827	0.2897295461300047	0.6422588235294118
1109	27480	0.5193595342066958	0.2770742358078603	0.5334921524663677
1110	21360	0.5583333333333333	0.3336610486891386	0.5978023821506459
1111	19838	0.6167456396814195	0.451154350236919	0.7315079689415611
1112	16894	0.6720729252989227	0.35343909080146796	0.5259866102889359
1113	22027	0.5871884505379761	0.4536704953012212	0.772734302505413
1114	20001	0.6275686215689216	0.4657767111644418	0.7421924792861695
1115	19242	0.5651179711048747	0.284377923292797	0.5033112582781457
1116	23727	0.5324735533358621	0.3882918194462005	0.7294536817102137
1117	20560	0.6193579766536965	0.39902723735408563	0.6442594628553479
1118	18422	0.5850613397025296	0.40315926609488656	0.6892167780252413
1119	16200	0.5429012345679012	0.3002469135802469	0.5531672921642216
1120	28673	0.6673176856275939	0.3520385031214034	0.5275425943346922
1121	19083	0.6570245768485039	0.38657443798144947	0.5883713510926782
1122	23061	0.5184510645678851	0.30336932483413553	0.5853413654618473
1123	19182	0.6768845792930873	0.3448024189344177	0.50939617991374
1124	16381	0.5836029546425737	0.37683902081679993	0.6457112970711297
1125	19293	0.5442906753744882	0.27196392473954284	0.49966669840967526
1126	22849	0.5981005733292486	0.35174405882095494	0.5881018586272501
1127	16551	0.4229351700803577	0.2150927436408676	0.5090077209036317
1128	26479	0.6292533705955663	0.36262698742399635	0.5763505402160864
1129	14820	0.4917004048582996	0.341970310391363	0.6954851104707013
1130	19579	0.49614382757035597	0.3131416313397007	0.6311509162034178
1131	24650	0.43115618661257604	0.245841784989858	0.5702992659514399
1132	19165	0.4110096530133055	0.29741716671014873	0.7236257458423258
1133	17171	0.7350183448838158	0.5318851552035408	0.7236352111560098
1134	16174	0.4818845059972796	0.3435761098058613	0.7131673511293635
1135	21779	0.49589053675559025	0.34253179668487993	0.6909966654316414
1136	23650	0.4188583509513742	0.24414376321353065	0.5832323232323232
1137	18034	0.613175113674171	0.4144948430741932	0.6759811900886237
1138	16783	0.6760412321992493	0.4443186557826372	0.6576997706826601
1139	22572	0.6325536062378168	0.3488835725677831	0.5517023959646911
1140	24739	0.5169166094021586	0.275799345163507	0.5335470753831717
1141	19277	0.6613062198474866	0.5506562224412512	0.8329409918392969
1142	18774	0.5349952061361457	0.3097368701395547	0.578952608522501
1143	18068	0.5847354438786806	0.3930706220943104	0.6724741975191744
1144	25845	0.5124395434319985	0.41334881021474174	0.8066294170945334
1145	18660	0.592658092175777	0.3508574490889603	0.5920065105344063
1146	22484	0.564935064935065	0.30737413271659847	0.5440875452684617
1147	17765	0.5584013509710104	0.34314663664508865	0.614516129032258
1148	19017	0.5179050323394857	0.3505284745227954	0.6768199817240329
1149	16339	0.5019891058204297	0.2936532223514291	0.5851219512195122
1150	25946	0.5773915054343637	0.36337007631234103	0.6294145136524467
1151	23642	0.6490144657812368	0.41675831147957026	0.6421402502606882
1152	16462	0.538148463127202	0.3728587048961244	0.6928547240094819
1153	22892	0.5162502184169142	0.34374453957714485	0.66618692854724
1154	30885	0.5119313582645297	0.3989315201554153	0.7792675985073683
1155	28185	0.64598190526876	0.45339719709065107	0.7019500137324911
1156	19300	0.6121761658031089	0.33917098445595856	0.5540414727041896
1157	17323	0.7012642152052185	0.46331466835998386	0.6606848864010537
1158	23739	0.49547158684022075	0.34538101857702513	0.6970753273252848
1159	18361	0.6390174827079135	0.33195359729862206	0.5196521442578225
1160	20135	0.6271169605165136	0.4176309908120189	0.6659539082917557
1161	25786	0.5192352439308152	0.3607383851702474	0.6948532158063794
1162	23940	0.608813700918964	0.4533416875522139	0.7447334111027242
1163	16865	0.4570412096056923	0.2792173139638304	0.6109237156201349
1164	23541	0.4753408946094049	0.3263242852894949	0.6867512962631861
1165	18036	0.553725881570193	0.3801286316256376	0.6866299449173761
1166	16566	0.5858988289267174	0.4484486297235301	0.7654028436018957
1167	22256	0.5868080517613228	0.35082674335010783	0.5978560490045942
1168	20725	0.6039083232810615	0.36607961399276234	0.6061840843720039
1169	20583	0.43438760141864646	0.2712918427828791	0.6245386422100436
1170	20555	0.5957188032108975	0.36331792751155434	0.6099812137547986
1171	27769	0.5908026936511938	0.38611401202780077	0.6535413872973302
1172	24510	0.47792737658098733	0.3456956344349245	0.7235695986336464
1173	15598	0.5105141684831389	0.25182715732786254	0.4932814265980158
1174	17559	0.6354006492397062	0.4652315052110029	0.7321860715246034
1175	19335	0.48021722265321953	0.2768554434962503	0.5767697446395863
1176	17065	0.5415763258130677	0.3094052153530618	0.5714285714285714
1177	24036	0.5980612414711266	0.3895406889665502	0.6514297641410979
1178	21701	0.5721395327404267	0.3615040781530805	0.6318460051546392
1179	20025	0.5785767790262172	0.433458177278402	0.7495682210708118
1180	14951	0.6270483579693666	0.3746906561434018	0.5976741704897045
1181	22629	0.6148305271996111	0.4206991029210305	0.6842521382879322
1182	15426	0.5164008816284196	0.28192661739919617	0.546082370668006
1183	20757	0.49554367201426025	0.31016042780748665	0.6261427737794203
1184	21726	0.6039307741876093	0.35920095737825647	0.5947717399588446
1185	27073	0.5583053226461788	0.3192848963912385	0.571882236189216
1186	24417	0.7022566244829422	0.37187205635417947	0.5295386948154196
1187	21166	0.49177926863838234	0.34224699990550883	0.6959362090498606
1188	21767	0.641108099416548	0.4485229935223044	0.6999068033550793
1189	16523	0.5786479452883859	0.3791079101858016	0.6552986714091432
1190	17520	0.5308219178082192	0.2521689497716895	0.47515594751559476
1191	19124	0.4985358711566618	0.2526668061075089	0.5069240453210239
1192	20315	0.6172778734924932	0.4571006645335959	0.7405103668261563
1193	21475	0.4922467986030268	0.2319906868451688	0.4712893765963485
1194	14124	0.4883885584820164	0.30012744265080715	0.6148825065274152
1195	23487	0.6594286200877081	0.3671818452761102	0.5568900942787034
1196	14207	0.5889350320264658	0.4135285422678961	0.7023311416616856
1197	15851	0.5253296321998612	0.271213172670494	0.5163963963963965
1198	16579	0.47656674105796487	0.3357862355992521	0.704772756045069
1199	22895	0.631578947368421	0.37754968333697314	0.5979524073049253
1200	18974	0.7008537999367556	0.42131337619900916	0.60150489089541
1201	16673	0.6028309242487855	0.38421399868050143	0.6373495174609491
1202	17935	0.45547811541678285	0.30638416504042376	0.673324347506433
1203	15128	0.4739555790586991	0.30962453728186146	0.6536421992743511
1204	23000	0.5189565217391304	0.2806521739130435	0.5410729253981559
1205	15408	0.6355789200415368	0.4075804776739356	0.6415364184288487
1206	19667	0.625565668378502	0.2606904967712412	0.4167276274079493
1207	17031	0.5716047208032411	0.46761787328988313	0.8182472002465838
1208	20794	0.5745407329037222	0.2971049341156103	0.5172904630327388
1209	31624	0.5681760688084999	0.3633316468504933	0.6395413558944674
1210	18027	0.47206967326787597	0.2947800521440062	0.6244418331374854
1211	11463	0.5547413417081043	0.2657245049289017	0.4793076317859953
1212	23216	0.7592608545830462	0.5285148173673329	0.6961702127659575
1213	22231	0.6786919166929063	0.45787413971481267	0.6748210023866349
1214	12300	0.6363414634146342	0.4108130081300813	0.6455857927686215
1215	18813	0.6298304364003614	0.39722532291500556	0.6310056573503335
1216	20016	0.5704936051159073	0.35591526778577137	0.6239817815538232
1217	28598	0.6188194978669838	0.46013707252255404	0.7435723568966491
1218	24299	0.4738466603563933	0.3298078110210297	0.6960222338023276
1219	17392	0.6448942042318307	0.3219296228150874	0.49928660602817904
1220	13827	0.5542778621537572	0.39119114775439356	0.7059514487079092
1221	20370	0.6362788414334806	0.3820324005891016	0.6005092985569874
1222	21905	0.6654645058205889	0.38315453092901164	0.5759280861867838
1223	21300	0.5357276995305165	0.4611737089201878	0.8608360354044343
1224	20746	0.6884218644557987	0.4330955364889617	0.6293779770243766
1225	22038	0.6138941827752065	0.30143388692258827	0.4910918902934871
1226	20153	0.704560115119337	0.41145238922244826	0.5841493483620993
1227	20213	0.7079107505070994	0.5187255726512641	0.7327556083583758
1228	27537	0.5672004938809602	0.417910447761194	0.7368892873151053
1229	20135	0.6045194934194189	0.312590017382667	0.5172583826429981
1230	23085	0.5351093783842322	0.3771280051981806	0.7049963559802414
1231	25292	0.5348331488217618	0.3273367072592124	0.6120351888814962
1232	21112	0.4265820386510042	0.23176392572944296	0.5434251443802754
1233	17998	0.7011334592732525	0.4728303144793866	0.6743799033203899
1234	26759	0.4461302739265294	0.26716245001681677	0.5990447461035696
1235	21655	0.5455091202955438	0.3052412837681829	0.5597425692268608
1236	24620	0.511779041429732	0.40219333874898455	0.7858730158730158
1237	24325	0.4931551901336074	0.2414388489208633	0.48957985995331776
1238	15560	0.5490359897172237	0.3225578406169666	0.5880492091388401
1239	17639	0.513237711888429	0.27439197233403256	0.534629404617254
1240	14380	0.5376216968011126	0.3216272600834492	0.5982408485318846
1241	24273	0.6121616611049314	0.45190128949861985	0.7382058011979272
1242	26003	0.6579240856824212	0.46833057724108756	0.7119139483222261
1243	19695	0.6745366844376746	0.5007362274689008	0.7429001883239171
1244	17572	0.60585021625313	0.461017527885272	0.7610860578729801
1245	24257	0.6290555303623696	0.38063239477264293	0.6050855232977259
1246	18027	0.47390026072003105	0.33888056803683364	0.7155909570106594
1247	17886	0.5768757687576875	0.40349994409035	0.6995928654517255
1248	20966	0.4996661261089383	0.32877039015548987	0.658231474407945
1249	20327	0.625670290746298	0.45141929453436314	0.7214970907375373
1250	22524	0.6326584976025573	0.46248446101935714	0.7310175438596491
1251	20790	0.5226551226551227	0.2687830687830688	0.5142646788146512
1252	20606	0.6087062020770649	0.4213821217121227	0.6923690295829679
1253	25202	0.5572970399174668	0.3693754463931434	0.6627981488074047
1254	17197	0.6628481711926498	0.5092748735244519	0.7685827117156647
1255	21717	0.626513791039278	0.35428466178569784	0.5656521099838259
1256	25260	0.6033650039588282	0.3087885985748218	0.5118446092263272
1257	32681	0.5063492549187601	0.3539671368685169	0.6991417865345099
1258	21064	0.6445594379035321	0.47968097227497153	0.7444190672658956
1259	18310	0.6022938285090115	0.36258874931731294	0.6021222564846725
1260	21265	0.7127674582647543	0.3961438984246414	0.5558561530847905
1261	21570	0.4780713954566528	0.29253592953175706	0.612027158098933
1262	18956	0.6546739818527115	0.33076598438489135	0.5054006126068031
1263	19876	0.5860837190581606	0.4368082109076273	0.7453000257532836
1264	23314	0.551599897057562	0.37458179634554345	0.6791880541297247
1265	20870	0.671394345951126	0.5450407283181601	0.8118041678561233
1266	20770	0.605825710158883	0.29807414540202215	0.49216948883059064
1267	20144	0.6285246227164416	0.33250595710881653	0.5290261432746228
1268	19595	0.4852768563409033	0.3882623118142383	0.8005892875933915
1269	18490	0.5146024878312602	0.30010816657652784	0.5831844456121913
1270	19970	0.46895343014521784	0.33079619429143714	0.7053924185798185
1271	17861	0.49890823582106264	0.30983707519175857	0.6214486243683324
1272	20218	0.5822039766544663	0.2978533979622119	0.5115962959816498
1273	26353	0.5617197283041779	0.4276932417561568	0.7616055138860733
1274	22723	0.47172468424063724	0.3551027593187519	0.7527754454706596
1275	27424	0.5544049008168028	0.3270492998833139	0.5899881594527036
1276	23218	0.5276509604617108	0.30420363511069	0.5766184994693444
1277	14206	0.703787132197663	0.5708151485287907	0.8112244897959183
1278	18792	0.5767879948914432	0.41464452958705833	0.7190181784626741
1279	14193	0.5807088001127316	0.46522933840625663	0.8013349514563107
1280	22076	0.583439028809567	0.4205019025185722	0.7207298136645963
1281	13738	0.5289707380987043	0.19005677682340952	0.35939435650378526
1282	24577	0.6007242543841803	0.45664645807055376	0.7602628370139547
1283	12775	0.6124461839530333	0.49072407045009786	0.8014574277678344
1284	26519	0.4977940344658547	0.3556695199668162	0.7144913264146655
1285	22807	0.5540404261849432	0.36725566711974394	0.6630778974034199
1286	18695	0.5041454934474459	0.3578496924311313	0.7101156989703853
1287	19569	0.5570545250140528	0.17231335275180132	0.3094429659539323
1288	22506	0.5761130365235937	0.4386830178619035	0.7616880111093967
1289	24463	0.5397947921350611	0.3780403057678944	0.7003407800075729
1290	20228	0.48526794542218704	0.3654834882341309	0.7531581092094539
1291	23496	0.6307882192713653	0.4290091930541369	0.680207841284837
1292	24921	0.564985353717748	0.4022711769190642	0.7120028409090909
1293	23812	0.6850747522257685	0.4189484293633462	0.6116117957206793
1294	17793	0.4615860169729669	0.2207047715393694	0.47837739066877816
1295	18436	0.7019960945975265	0.4797136038186158	0.6836734693877551
1296	22230	0.588663967611336	0.3819613135402609	0.6488613785725202
1297	23452	0.5648558758314856	0.38504178748081186	0.681766704416761
1298	24706	0.6168542054561645	0.5129927952724035	0.8316272965879266
1299	18760	0.4531449893390192	0.34573560767590616	0.7629690624632396
1300	25862	0.5547134792359446	0.32325419534452093	0.5827408336818626
1301	23687	0.4476717186642462	0.2766496390425128	0.618090926240332
1302	26187	0.49066330622064386	0.29904150914575933	0.6095586518253289
1303	22875	0.524808743169399	0.3512131147540984	0.6693326668332916
1304	26160	0.6021788990825688	0.25688073394495414	0.4265854123024186
1305	18440	0.575	0.38747288503253796	0.6739930195264597
